id	label	三层ACC	三层预测	三层相似概率	三层不相似概率	六层ACC	六层预测	六层相似概率	六层不相似概率	A句	B句
3070	notsim	0	sim	0.7697059	0.2302941	1	notsim	0.05322434	0.9467756	十几岁的男孩对女孩有什么看法？	十几岁的男孩对女朋友有什么看法？
3071	notsim	0	sim	0.9955622	0.004437781	0	sim	0.9995272	0.00047279	这幅画是谁画的？	画这幅画的是谁？
3072	notsim	0	sim	0.9996661	0.0003339323	0	sim	0.99697924	0.003020731	天主教改革是如何改变教会的？	天主教改革改变了什么？
3073	notsim	0	sim	0.99948835	0.0005116567	0	sim	0.9971636	0.0028364083	人们经常担心的事情是什么？	人们应该担心什么？
3074	notsim	1	notsim	0.2856767	0.7143233	1	notsim	0.30916065	0.69083935	你在拍卖会上买过车吗？	你怎么在拍卖会上买车？
3075	notsim	0	sim	0.68581504	0.3141849	0	sim	0.903096	0.09690395	这是什么样的友谊？	有什么样的友谊？
3076	notsim	1	notsim	0.05839949	0.9416005	1	notsim	0.0007089687	0.99929106	给名人最好的生日礼物是什么？	什么是好的生日礼物？
3077	notsim	0	sim	0.8517428	0.1482572	1	notsim	0.31324103	0.686759	能量是如何在食物链中传递的？	有多少能量通过食物链传递？
3078	notsim	0	sim	0.9800766	0.019923378	0	sim	0.9992212	0.0007787618	文艺复兴期间的节日发生了什么？	哪些是文艺复兴时期最好的节日？
3079	notsim	1	notsim	0.44619545	0.5538045	0	sim	0.94367456	0.05632544	数控机床使用的部件是什么？	数控机床的用途是什么？
3080	notsim	1	notsim	0.000357351	0.9996426	1	notsim	0.0004247038	0.9995753	阴茎的平均尺寸是多少？	种族和平均阴茎大小之间有可能有关联吗？
3081	notsim	0	sim	0.6205452	0.3794548	1	notsim	0.09820018	0.90179986	太阳能电池板是如何制造的？	太阳能电池板的制造成本是多少？
3082	notsim	1	notsim	0.003862947	0.9961371	1	notsim	0.0002321643	0.99976784	说唱歌手真的自己写歌吗？	什么说唱歌手不写自己的歌？
3083	notsim	1	notsim	0.0013513364	0.9986487	1	notsim	0.0005182412	0.99948174	为什么美国电视节目在印度很受欢迎？	哪些美国电视节目在印度很受欢迎？
3084	notsim	1	notsim	0.022319863	0.97768015	1	notsim	0.0008018826	0.99919814	功率因数的需要是什么？	什么是功率因数？
3085	notsim	1	notsim	0.15712783	0.8428722	1	notsim	0.0002915785	0.99970835	真实扭曲场到底是什么？	我如何发展我自己的现实扭曲场？
3086	notsim	0	sim	0.6207743	0.37922564	0	sim	0.9987016	0.001298382	我已经把简历寄到下面了。	在一家公司，我应该把我的简历寄给谁？
3087	notsim	1	notsim	0.002586173	0.9974138	1	notsim	0.0002045217	0.9997955	如果我在大学里不及格，我该怎么办？	在大学里不及格是什么感觉？
3088	notsim	1	notsim	0.009071406	0.9909286	1	notsim	7.214886E-05	0.9999279	新加坡和马来西亚之间的再合并是不可避免的吗？	新加坡将来是否有可能返回马来西亚？
3089	notsim	0	sim	0.88135904	0.118641004	1	notsim	0.0056052185	0.9943948	什么是理性的恐惧？	恐惧是理性的吗？
3090	notsim	1	notsim	0.0016703367	0.9983297	1	notsim	0.0002814931	0.9997185	老年人喜欢什么样的东西？	老年人是做什么的？
3091	notsim	0	sim	0.9470844	0.052915536	0	sim	0.99881387	0.0011861908	什么是点对点的指导？	什么是点对点的交流？
3092	notsim	0	sim	0.98923534	0.010764592	0	sim	0.99961346	0.0003865436	我怎么才能变得更外交呢？	我怎么外交？
3093	notsim	0	sim	0.9275583	0.07244173	1	notsim	0.0032388465	0.99676114	货运代理是做什么的？	怎样才能成为货运代理？
3094	notsim	1	notsim	6.937211E-05	0.9999306	1	notsim	5.684131E-05	0.99994314	工作面试中的教育差距是什么？	对于你在两年的工作面试中所做的事情，最好的答案是什么？
3095	notsim	1	notsim	0.0001834712	0.9998166	1	notsim	0.0002162811	0.9997837	呼吸和细胞呼吸有什么区别？	呼吸和光合作用有什么区别？
3096	notsim	1	notsim	0.00030666	0.9996934	1	notsim	7.625088E-05	0.9999237	你最好的宿醉黑客是什么？	什么是终极的宿醉疗法？
3097	notsim	0	sim	0.9809549	0.019045178	0	sim	0.998184	0.0018159177	世界上最好去的地方是什么？	你们国家最好去的地方是什么？
3098	notsim	0	sim	0.99403906	0.005960933	1	notsim	0.025022421	0.9749776	你如何预测未来？	如果你能预见未来，你会吗？
3099	notsim	0	sim	0.781627	0.21837296	0	sim	0.9906002	0.009399794	外汇交易的最佳策略是哪一种？	什么是最好的外汇交易提示？
3100	notsim	1	notsim	0.0362929	0.96370715	1	notsim	0.01920391	0.9807961	你能在排卵前一周怀孕吗？	你能在排卵一天后怀孕吗？
3101	notsim	0	sim	0.7194137	0.28058636	0	sim	0.9425811	0.05741887	会计和会计有什么区别？	会计准则和会计概念有什么区别？
3102	notsim	1	notsim	0.032694284	0.9673058	1	notsim	0.0003010756	0.999699	什么是吹嘘新发明的头脑？	什么是大多数人不知道的令人兴奋的发明？
3103	notsim	1	notsim	0.0001841312	0.9998159	1	notsim	0.000223944	0.99977607	21岁时增加身高的方法是什么？	18岁以后，女孩怎么能提高身高呢？
3104	notsim	1	notsim	0.0004311465	0.9995689	1	notsim	0.0002336554	0.9997663	你觉得特朗普的获奖演说怎么样？	你对特朗普在共和党全国代表大会上的讲话有何看法？
3105	notsim	1	notsim	0.0001340418	0.9998659	1	notsim	4.477333E-05	0.9999552	加州国家步枪协会提出的处理猎枪的安全预防措施是什么？	威斯康星州NRA提出的处理猎枪的安全预防措施是什么？
3106	notsim	1	notsim	9.7022195E-05	0.99990296	1	notsim	5.1045117E-05	0.999949	世界多久会说一种通用语言？	这个星球上的所有人类都会说某一天的语言吗？
3107	notsim	0	sim	0.9562321	0.04376791	1	notsim	0.118658	0.881342	哪条裤子配一件深蓝色衬衫最好看？	哪种颜色的上衣和衬衫与深蓝色的裤子很相配？
3108	notsim	1	notsim	0.0002232324	0.9997768	1	notsim	6.217286E-05	0.9999378	我们需要制宪会议吗？	该国是否需要第五条那样的宪法惯例？
3109	notsim	1	notsim	0.0020704072	0.9979296	1	notsim	0.002833979	0.997166	在孟加拉过周末的好方法是什么？	我们如何在班加罗尔度过周末？
3110	notsim	1	notsim	0.021794276	0.97820574	0	sim	0.9634982	0.03650188	什么宗教已经灭绝了？	如果真正的宗教已经灭绝了呢？
3111	notsim	0	sim	0.9951776	0.004822416	0	sim	0.99971074	0.0002892478	如果空气中的所有氮都被氧气所取代，会发生什么？	如果氧气被氮所取代会发生什么？
3112	notsim	0	sim	0.9968298	0.0031701305	0	sim	0.99852633	0.0014736876	有什么好的历史书可以读吗？	哪本是你读过的最好的历史书？
3113	notsim	1	notsim	0.000688447	0.99931157	1	notsim	0.000099898	0.9999001	为什么吸烟对你的肺有害？	抽烟不好吗？
3114	notsim	1	notsim	0.0002661354	0.99973387	1	notsim	8.038181E-05	0.99991965	你对印度航空的私有化有什么看法？	印度政府应该出售印度航空吗？
3115	notsim	1	notsim	0.44078374	0.55921626	1	notsim	0.0006579568	0.999342	我怎么能变成肮脏的富人？	我怎么能发财呢？
3116	notsim	1	notsim	0.16488615	0.8351138	1	notsim	0.0001329501	0.9998671	有可能往回走还是往前走？	时间旅行可能在多长时间之后？
3117	notsim	0	sim	0.69519544	0.30480456	1	notsim	0.0007422995	0.99925774	中国实行独生子女政策的原因是什么？	中国的独生子女政策有什么好处？
3118	notsim	1	notsim	0.02009243	0.9799075	1	notsim	0.0006549943	0.999345	外包工资单是如何工作的？	有多少雇主将工资外包？
3119	notsim	1	notsim	0.0024505344	0.9975495	1	notsim	6.609594E-05	0.99993396	谁是伪君子？	什么使人成为伪君子？
3120	notsim	1	notsim	0.004900311	0.9950997	1	notsim	0.18607913	0.81392086	如果没有钱，我怎么能自愿工作呢？	我如何在不花钱的情况下环游世界？
3121	notsim	0	sim	0.9965288	0.0034712632	1	notsim	0.3837569	0.6162431	为什么鲸鱼这么有名？	一些著名的鲸鱼名字是什么？
3122	notsim	1	notsim	0.0063040927	0.9936959	1	notsim	0.0025438126	0.99745625	什么是粗面内质网？	植物细胞中粗面内质网的功能是什么？
3123	notsim	1	notsim	0.0037011427	0.99629885	1	notsim	8.258657E-05	0.9999174	印度、巴基斯坦和孟加拉国能团结一致吗？	印度、巴基斯坦和阿富汗是否会联合成为一体？
3124	notsim	1	notsim	0.0817039	0.9182961	1	notsim	0.0036805293	0.9963194	像聚光灯这样的事情能在印度做吗？	谁能在印度做像聚光灯这样的事？
3125	notsim	0	sim	0.99292916	0.007070845	1	notsim	0.0009062021	0.9990938	什么是最好的创业计划样本？	我怎样才能为创业做好最好的商业计划？
3126	notsim	1	notsim	0.28268996	0.71731	0	sim	0.75362045	0.24637955	我怎么才能不再觉得自己不喜欢和别人说话呢？	我怎么和我不喜欢的人说话？
3127	notsim	0	sim	0.996956	0.0030440048	1	notsim	0.019937959	0.98006207	有人在外面等着我吗?	外面真的会有一个和我一模一样的人吗？
3128	notsim	1	notsim	0.000053853	0.9999461	1	notsim	2.5021864E-05	0.99997497	“星球大战”最大的缺点是什么：在你看来是无赖的？	“盗贼一号”的故事缺陷是什么？
3129	notsim	0	sim	0.998931	0.0010689604	0	sim	0.9983417	0.0016583501	哪种明胶口味最适合搭配酸奶？	什么口味的酸奶最适合明胶？
3130	notsim	1	notsim	0.0004617791	0.9995383	1	notsim	5.265729E-05	0.9999473	你是如何教孩子们关于副词的？	什么是好的副词？
3131	notsim	0	sim	0.9410123	0.05898775	1	notsim	0.17771623	0.8222838	你对学政治学的人有什么看法？	人们是如何学习政治的？
3132	notsim	0	sim	0.9689021	0.031097898	0	sim	0.9986796	0.0013203846	我怎么把漂白的金发染成红色？	我怎么把头发从红色染成金色？
3133	notsim	1	notsim	0.0009281779	0.99907184	1	notsim	0.0001500998	0.9998499	我怎么知道有没有人看过我在Whatsapp上的个人资料？	我怎么知道是谁看了我的WhatsApp显示图片？
3134	notsim	0	sim	0.9766381	0.023361987	0	sim	0.9963755	0.003624529	什么应该在互联网上被审查，为什么？	为什么互联网被审查？
3135	notsim	0	sim	0.99978846	0.0002115267	0	sim	0.9998167	0.0001832988	你怎么形容这种风格？	你会怎么描述你的风格？
3136	notsim	1	notsim	0.028044082	0.9719559	1	notsim	0.006762899	0.9932371	我怎么能不加任何字体呢？	你怎么做字体？
3137	notsim	1	notsim	8.396977E-05	0.9999161	1	notsim	6.441862E-05	0.9999356	气候变化对你有何影响？	气候变化将如何影响东京？
3138	notsim	1	notsim	0.0004533602	0.9995466	1	notsim	0.0007454348	0.9992545	多大年纪才能上医学院？	我是不是太老了，进不了医学院？
3139	notsim	0	sim	0.9771459	0.022854097	1	notsim	0.0015830509	0.9984169	什么是内疚快乐？	什么是内疚？
3140	notsim	1	notsim	0.0007985066	0.9992015	1	notsim	6.212119E-05	0.9999379	今天下午的演讲是否有效？	从莫迪总理在11月13日的讲话中我们可以得出什么结论？
3141	notsim	1	notsim	0.0026421077	0.9973579	1	notsim	0.0033080396	0.99669194	你能给我和我丈夫一些减肥建议吗？	你能给我一些减肥的建议吗？
3142	notsim	0	sim	0.997212	0.0027879926	0	sim	0.99891186	0.0010881096	有什么好主意？	什么是好主意？
3143	notsim	1	notsim	0.16577883	0.8342212	1	notsim	0.000885747	0.9991142	开创新业务的最佳策略是什么？	推广服务业务的最佳策略是什么？
3144	notsim	1	notsim	0.030949153	0.9690508	0	sim	0.719101	0.280899	如何改变印度的教育体系？	印度的教育制度应该改变吗？
3145	notsim	0	sim	0.9699043	0.030095698	1	notsim	0.0029699507	0.99703	给你的最大惊喜是什么？	你的另一半给你的最大惊喜是什么？
3146	notsim	1	notsim	0.012321967	0.987678	1	notsim	7.636469E-05	0.9999236	有什么好书可以一直读吗？	历史上最重要的书是什么？
3147	notsim	1	notsim	0.0004917595	0.99950826	1	notsim	0.0018304442	0.99816954	汽车能在水上行驶吗？	为什么我们没有能在水上行驶的汽车呢？
3148	notsim	1	notsim	0.05607379	0.9439262	1	notsim	0.0005966807	0.99940336	在国际日期线上到底发生了什么？	什么是国际日期线？
3149	notsim	1	notsim	0.0012044514	0.9987955	1	notsim	0.0001506779	0.9998493	“不刮胡子十一月”传统的起源是什么？	十一月是什么原因？
3150	notsim	0	sim	0.87376916	0.12623079	0	sim	0.9928397	0.0071602864	我怎么知道我转发最多的推特是什么？	今天转发最多的推特是哪一条？
3151	notsim	1	notsim	0.002155259	0.9978447	1	notsim	0.0002004946	0.99979955	什么是软件系统工程？	系统工程是关于什么的？
3152	notsim	0	sim	0.99882346	0.0011764981	0	sim	0.99988735	0.0001126045	谁是世界上第一位老师？	你的第一任老师是谁？
3153	notsim	0	sim	0.9980385	0.0019615712	0	sim	0.9981188	0.0018811749	一天中吃水果的最佳时间是什么时候？	一年中吃某些水果的最佳时间是什么时候？
3154	notsim	1	notsim	0.0001725434	0.9998274	1	notsim	0.0001579358	0.99984205	太空中存在细菌吗？	什么样的有机体能在太空的真空中存在？
3155	notsim	1	notsim	0.0001103863	0.9998896	1	notsim	4.305513E-05	0.99995697	如果你走进一个有人在里面放大麻的房间，你会兴奋吗？	你能从和你一样的房间里的人那里吸到二手烟吗？
3156	notsim	0	sim	0.8675563	0.13244377	1	notsim	0.0011922584	0.9988078	欧洲有哪些好的大学来学习金融专业的硕士学位？	在欧洲，我在哪里可以免费学习金融专业的硕士学位？
3157	notsim	1	notsim	0.30320147	0.69679856	1	notsim	0.0003638799	0.99963605	哪一部是有史以来最好的恐怖片？	最让你震惊的恐怖片场景是什么？
3158	notsim	1	notsim	0.41641775	0.5835823	1	notsim	0.06870505	0.931295	如何将文档扫描到计算机？	如何在计算机上找到扫描文档？
3159	notsim	0	sim	0.91371	0.08629001	1	notsim	0.0014332517	0.9985668	在科罗拉多我应该上哪所大学？	科罗拉多的大学是什么样的？
3160	notsim	1	notsim	0.0001280664	0.99987197	1	notsim	0.0002400228	0.99976	一张纸有多重？	8张纸重多少？
3161	notsim	1	notsim	0.1888019	0.8111981	1	notsim	0.0005869212	0.99941313	你的实习经历是什么？	什么是实习？
3162	notsim	0	sim	0.9902687	0.00973132	0	sim	0.9992859	0.000714189	在我看书之前，我应该看“权力的游戏”吗？	在看“权力的游戏”之前，我应该读些什么书？
3163	notsim	1	notsim	0.0001489765	0.999851	1	notsim	0.0001285166	0.9998715	目前，印度有哪些王室成员，如瓦迪亚尔王朝、米瓦尔王朝等？	今天的印度皇室生活是什么样的？
3164	notsim	1	notsim	0.0016510827	0.99834895	1	notsim	6.2190236E-05	0.9999378	破解WhatsApp的简单方法是什么？	有没有办法用web.sapp黑WhatsApp？
3165	notsim	1	notsim	0.0055774967	0.9944225	1	notsim	0.0005068564	0.9994931	同一元素的同位素有何相似之处和不同之处？	元素的同位素有多少？
3166	notsim	1	notsim	0.0001217817	0.99987817	1	notsim	4.519752E-05	0.9999548	聊天时问女孩最好的问题是什么？	在玩问题游戏的时候，有什么好的问题要问呢？
3167	notsim	1	notsim	0.0007111029	0.9992889	1	notsim	4.462406E-05	0.9999554	我知道吗?	我真的很好
3168	notsim	1	notsim	0.007766877	0.99223316	1	notsim	0.0011308447	0.9988691	我们以什么方式奴役自己？	为什么人们要奴役自己？
3169	notsim	0	sim	0.99750215	0.00249783	0	sim	0.9962608	0.0037391144	一个内向的人怎么会变得外向呢？	一个外向的人能做些什么才能成为一个内向的人？
3170	notsim	0	sim	0.99887794	0.0011220778	0	sim	0.99697304	0.0030269108	牛顿运动定律告诉我们什么？	牛顿运动定律是什么？
3171	notsim	0	sim	0.9977557	0.002244338	0	sim	0.9905003	0.009499777	什么是最新技术？	什么是最新的技术创新？
3172	notsim	1	notsim	0.0001940597	0.999806	1	notsim	0.000066784	0.99993324	手术罢工意味着什么？	什么是外科手术？
3173	notsim	0	sim	0.90679204	0.093207985	1	notsim	0.078763984	0.921236	我穿什么颜色的裤子配深蓝色衬衫？	什么颜色的裤子配灰色衬衫？
3174	notsim	0	sim	0.95980054	0.040199455	0	sim	0.99971575	0.0002842024	乐观主义者和现实主义者有什么区别？	悲观主义者和乐观主义者之间有什么区别？
3175	notsim	1	notsim	0.104973115	0.89502686	1	notsim	0.067416765	0.9325833	什么布料最适合做婴儿毛毯？	婴儿毛毯的最佳尺寸是多少？
3176	notsim	1	notsim	0.0028845458	0.9971155	1	notsim	0.0002152891	0.99978477	如何更改我的注册手机号码？	我如何改变我的塔塔天空注册移动号码？
3177	notsim	1	notsim	0.0004333738	0.9995666	1	notsim	6.311564E-05	0.99993694	外星人会是真的吗？	我不知道吗?
3178	notsim	0	sim	0.9357491	0.06425093	1	notsim	0.0006617394	0.9993382	如何获得社交媒体管理工具？	什么是社交媒体管理工具？
3179	notsim	1	notsim	0.0015889095	0.99841106	1	notsim	0.0002547262	0.9997453	如果印度和中国解决争端，携手合作会怎样？	为什么中国和印度不能成为朋友？
3180	notsim	0	sim	0.9663046	0.033695366	1	notsim	0.0007571447	0.9992429	我怎么治疗骨盆扭伤？	骨盆扭伤的原因是什么？
3181	notsim	0	sim	0.98392063	0.016079359	0	sim	0.9828745	0.017125491	什么样的副业能让你每周赚200美元？	什么样的副业能让你每周赚1000到2000美元？
3182	notsim	0	sim	0.9847134	0.015286544	0	sim	0.84414923	0.15585077	你能让我笑出声来吗？	是什么让你笑出声来的？
3183	notsim	0	sim	0.6502341	0.34976584	1	notsim	0.021598386	0.9784016	我能被麻省理工学院录取吗？	你是怎么被麻省理工学院录取的？
3184	notsim	1	notsim	0.22544989	0.77455014	1	notsim	0.0006268639	0.99937314	你应该如何检查盲点？	你什么时候应该检查你的盲点？
3185	notsim	1	notsim	0.0001042956	0.9998957	1	notsim	0.0001593491	0.9998406	我怎么能成为一个解决问题的人？	我怎样才能在解决问题的过程中变得更具创造性和跨学科呢？
3186	notsim	1	notsim	0.14213873	0.8578612	1	notsim	0.009026777	0.99097323	公司秘书的工作时间是什么？	公司秘书的工作是什么？
3187	notsim	0	sim	0.80412	0.19587997	1	notsim	0.0027965433	0.99720347	硝酸如何与碳酸钙反应？	碳酸钙与硫酸是如何反应的？
3188	notsim	1	notsim	0.0024475232	0.99755245	1	notsim	0.0017855621	0.9982145	长距离的关系有用吗？	保持一段成功的长距离关系的秘诀是什么？
3189	notsim	0	sim	0.9946944	0.0053056334	1	notsim	0.0008875385	0.9991124	美联储加息意味着什么？	美联储何时加息？
3190	notsim	1	notsim	0.0009541125	0.9990459	1	notsim	0.0031210065	0.996879	为什么1不是素数？	1是素数吗？
3191	notsim	1	notsim	0.0002229261	0.99977714	1	notsim	0.0001054386	0.9998945	有证据证明光照者的存在吗？	光明会是真的吗？
3192	notsim	1	notsim	0.16580431	0.8341957	1	notsim	0.0038563216	0.9961437	土耳其为什么要入侵库尔德斯坦？	为什么土耳其如此不愿意看到一个独立的库尔德斯坦？
3193	notsim	1	notsim	0.0018646475	0.9981353	1	notsim	0.0008807678	0.9991192	哪些是最好的智能手机配件？	到目前为止，最好的智能手机是什么？
3194	notsim	0	sim	0.9983543	0.0016457479	0	sim	0.99930334	0.0006966109	大爆炸是怎么发生的？	大爆炸之后发生了什么？
3195	notsim	0	sim	0.9932482	0.006751749	0	sim	0.9994159	0.0005841027	你喜欢哪个虚构的角色？	你曾经爱上过一个虚构的角色吗？
3196	notsim	1	notsim	0.18975827	0.8102417	1	notsim	0.0053947945	0.99460524	第一张自拍是什么时候拍的？	第一张自拍是什么？
3197	notsim	1	notsim	0.15679547	0.8432045	1	notsim	0.0001259077	0.9998741	你一次能放多少条卫生棉？	你怎么把卫生棉放进去？
3198	notsim	1	notsim	0.039125174	0.9608748	1	notsim	0.050669454	0.9493305	给你十几岁的弟弟送什么生日礼物？	给我们哥哥最好的生日礼物是什么？
3199	notsim	1	notsim	0.23084126	0.7691587	1	notsim	0.09649058	0.90350944	一光年多少钱？	光年是多少？
3200	notsim	0	sim	0.99752146	0.0024784799	0	sim	0.89581376	0.10418622	你让人惊讶的是什么？	人们有什么令你惊讶的地方？
3201	notsim	1	notsim	0.0033222034	0.99667776	1	notsim	0.0001362895	0.99986374	邮电是怎么发明的？	邮局的钞票是怎么意外发明的？
3202	notsim	1	notsim	0.000402714	0.99959725	1	notsim	0.0019605388	0.99803954	键盘快捷键是什么？	刷新的键盘快捷键是什么？
3203	notsim	1	notsim	0.008428976	0.99157107	1	notsim	0.000553472	0.9994466	是什么导致了非洲的奴役？	如何才能防止非洲的奴役？
3204	notsim	1	notsim	0.0009399506	0.9990601	1	notsim	0.0004010334	0.99959904	美国何时允许德克萨斯脱离？	德克萨斯州能脱离美国吗？
3205	notsim	1	notsim	0.28957033	0.71042967	0	sim	0.62011546	0.37988454	你会怎么处理超能力？	你的超能力是什么？
3206	notsim	1	notsim	0.0003194076	0.99968064	1	notsim	4.894256E-05	0.999951	什么是“两步走”？	鬼魂行走？
3207	notsim	1	notsim	0.19902869	0.8009713	1	notsim	0.027050119	0.9729498	如果你的孩子开始做妓女，你作为父母的感觉如何？	做妓女的孩子是什么感觉？
3208	notsim	0	sim	0.9936033	0.006396667	0	sim	0.6160916	0.3839084	我怎样才能从青光眼中痊愈？	我们如何预防青光眼？
3209	notsim	1	notsim	0.34452003	0.6554799	1	notsim	0.03029818	0.96970177	我们为什么要庆祝友谊日？	你是如何庆祝友谊日的？
3210	notsim	1	notsim	0.10947578	0.8905242	0	sim	0.8321399	0.16786005	什么是最好的在线投票？	什么是最好的在线投票应用？
3211	notsim	1	notsim	0.021564214	0.97843575	1	notsim	0.001537324	0.9984627	我怎么才能阻止我的猫在我抚摸她的时候咬我？	为什么我的猫在我试着抚摸她的时候咬我？
3212	notsim	1	notsim	0.0016911669	0.9983088	1	notsim	0.0003271804	0.9996729	你怎么知道你是否爱上了一个人？	你怎么知道什么时候有人真的爱你？
3213	notsim	0	sim	0.98705703	0.012943005	0	sim	0.89222133	0.10777862	自1968年以来，汽油价格发生了怎样的变化？	自1996年以来，汽油价格有何变化？
3214	notsim	1	notsim	9.870049E-05	0.9999013	1	notsim	4.264934E-05	0.9999573	妖魔化是什么意思？	去化意味着什么？
3215	notsim	0	sim	0.7542494	0.24575058	0	sim	0.99898976	0.0010102225	我们为什么要学习？	我们为什么要学科学？
3216	notsim	0	sim	0.9869158	0.013084202	0	sim	0.99795973	0.0020403226	在下面的一句话中，你是如何描述一个人的生活的？	你怎么能描述生活？
3217	notsim	1	notsim	0.0003672636	0.9996327	1	notsim	0.0002746751	0.9997253	在湾区什么地方能看到秋天的颜色？	在海湾地区，哪里是观赏落叶的最佳地方？
3218	notsim	1	notsim	0.14042011	0.8595799	1	notsim	0.0009668621	0.9990332	你怎么知道你想成为什么样的人？	你怎么知道你在生活中想要什么？
3219	notsim	1	notsim	0.07541668	0.9245834	1	notsim	0.004341442	0.99565864	哪些交友网站真正有效？	约会应用和网站真的有效吗？
3220	notsim	1	notsim	0.03931443	0.96068555	1	notsim	0.0005831712	0.9994168	我必须有六包腹肌才能健康吗？	能给我六包腹肌吗？
3221	notsim	1	notsim	0.0001033204	0.99989665	1	notsim	2.8023554E-05	0.999972	你最喜欢的2016年电影是什么？	最好的最新电影是什么？
3222	notsim	1	notsim	0.0002563384	0.99974364	1	notsim	0.0004646436	0.9995353	什么是最好的柴油发动机处理？	我花钱买的最好的柴油发动机是什么？
3223	notsim	1	notsim	0.01151427	0.9884857	1	notsim	0.0016116167	0.9983884	你怎么才能忘掉你的初恋呢？	你会忘记你的初恋吗？
3224	notsim	0	sim	0.5392816	0.46071845	1	notsim	0.42580068	0.5741993	我应该先学什么编程语言？	接下来我应该开始学习哪种编程语言？
3225	notsim	1	notsim	0.011204975	0.98879504	0	sim	0.7292253	0.27077475	我自己能学到什么？	你想自己学些什么？
3226	notsim	1	notsim	0.09666523	0.9033348	1	notsim	0.000674195	0.9993259	印度教育体系的优势是什么？	印度教育系统有什么问题？
3227	notsim	1	notsim	0.038617745	0.9613822	0	sim	0.99916935	0.0008306555	能量守恒定律的意义是什么？	什么是能量守恒定律的推导？
3228	notsim	0	sim	0.9983552	0.0016447156	1	notsim	0.38817796	0.61182207	哪一本是最好读的圣经？	读圣经最好的方法是什么？
3229	notsim	0	sim	0.9802403	0.019759763	0	sim	0.98189193	0.018108128	为什么人们不停止吃面筋呢？	为什么人们不吃面筋？
3230	notsim	0	sim	0.9712961	0.028703913	0	sim	0.9301892	0.069810815	禁止这个问题是合乎逻辑的谬论吗？	回避这个问题是合乎逻辑的谬论吗？
3231	notsim	1	notsim	0.0099537615	0.9900462	1	notsim	0.0002236092	0.9997764	当每个单词的第一个字母被大写时，它的风格是什么？	你什么时候把单词的第一个字母大写？
3232	notsim	0	sim	0.7449491	0.25505087	0	sim	0.999652	0.000347917	一早起床我们该怎么办？	我怎么能在清晨醒来？
3233	notsim	0	sim	0.81871766	0.18128239	0	sim	0.99795246	0.0020475169	最伟大的古典音乐作品是什么？	历史上最好的古典音乐作品是什么？
3234	notsim	1	notsim	0.0004165427	0.9995834	1	notsim	0.0005166346	0.99948335	细、直头发最好的发型是什么？	有什么好的发型适合那些单薄直发的女性？
3235	notsim	1	notsim	0.000043061	0.99995697	1	notsim	2.2557188E-05	0.99997747	韩国是发达国家还是发展中国家？	你请你不要再找你吗?
3236	notsim	1	notsim	0.0003401611	0.9996599	1	notsim	0.0001092882	0.9998907	如果宇宙膨胀不受限制地创造更多的引力、黑暗和真空能量？	至少真空能和暗能的势能是无限的吗？
3237	notsim	1	notsim	0.005512802	0.9944872	1	notsim	0.016073685	0.98392624	在Oracle中：查找表有哪些用途？	在Oracle中：查找表是什么？
3238	notsim	1	notsim	0.0034730071	0.996527	1	notsim	9.63713E-05	0.9999037	宙斯在哪？	宙斯是谁？
3239	notsim	1	notsim	0.011201208	0.9887988	0	sim	0.98752034	0.012479664	在哪里使用电子商务？	谁使用电子商务？
3240	notsim	0	sim	0.9966788	0.003321136	1	notsim	0.0008806192	0.99911934	我怎么才能避免下巴下面的肿块呢？	是什么导致我下巴下的肿块？
3241	notsim	0	sim	0.99982506	0.0001749183	0	sim	0.9997676	0.0002324294	如何预防耳垂囊肿？	你如何治疗耳垂囊肿？
3242	notsim	0	sim	0.8613711	0.13862887	0	sim	0.9987399	0.0012600697	你相信重力存在吗？	重力存在吗？
3243	notsim	0	sim	0.52487874	0.4751213	0	sim	0.995533	0.004466972	纽约最顶尖的产品设计公司是什么？	纽约最好的产品设计咨询公司是什么？
3244	notsim	0	sim	0.9667691	0.033230912	0	sim	0.9969041	0.0030959346	第一个无内胎轮胎是什么？	什么是无内胎轮胎？
3245	notsim	1	notsim	0.000202845	0.99979717	1	notsim	0.0001174766	0.99988246	如何在30天内从头开始学习算法和数据结构？	你从什么材料中学到了数据结构和算法？
3246	notsim	1	notsim	0.0002737277	0.99972624	1	notsim	2.4811645E-05	0.9999752	我在一家高档餐厅订外卖的时候应该留小费吗？	你为什么要在收件单上留下小费？
3247	notsim	1	notsim	0.036814988	0.96318495	1	notsim	0.000851822	0.99914813	北印度人如何侮辱南印度人？	北印度人是否认为南印度人低人一等？
3248	notsim	0	sim	0.9827147	0.017285323	0	sim	0.99825376	0.0017462125	你问过自己的最难的问题是什么？	你回答过的最难的问题是什么？
3249	notsim	0	sim	0.7794053	0.22059473	1	notsim	0.16054197	0.839458	我怎么治疗严重的脚扭伤？	我怎么会有严重的脚扭伤？
3250	notsim	1	notsim	0.0007346942	0.99926525	1	notsim	0.0003167831	0.99968326	武力的公式是什么？	计算力的实际公式是什么？
3251	notsim	1	notsim	0.035095047	0.96490496	1	notsim	0.000522353	0.9994777	拉普拉斯变换的意义是什么？	拉普拉斯变换的缺点是什么？
3252	notsim	1	notsim	0.0001924234	0.99980766	1	notsim	0.0001179835	0.999882	宇宙膨胀的速度是多少？	如何能以比光速更快的速度扩展无法观察到的宇宙的远距离？
